2.046489071852512609e+00
1.781107191540878931e+00
1.757252870501198716e+00
1.145460322384907581e+00
3.216527672596052878e-01
3.748876422480335036e-01
3.605046649591734376e-01
1.019431979955106149e+00
2.203660220481678866e+00
3.018843260047080257e+00
3.101656684318036650e+00
1.746072128384135835e+00
3.038339627711294622e+00
1.926998458288737170e+00
3.031186441560448586e+00
1.814414832465704785e+00
1.157876664841334113e+00
2.918585819155492533e+00
7.580659643891671795e-01
5.564965404269924809e-01
2.271481441510900534e-01
8.523650641431323657e-03
6.221323477282383061e-05
