7.446516804974304682e-01
5.573832230715222158e-01
7.578218641841240055e-01
1.134375166656811595e+00
3.842815880566038955e-01
7.682236713147313489e-01
8.653642517998466621e-01
2.691936254127439976e-01
6.157304955342469688e-01
1.233565347202771223e+00
7.710985577089325416e-01
5.277979049704230041e-01
1.200416173993554381e+00
7.983816415495258445e-01
9.733898460346670500e-01
4.930262357345987501e-01
4.792205903660268218e-01
6.454991586603374687e-01
2.478075393358199485e-01
1.743557329664531808e-01
3.646046948008749289e-02
3.055527820815518141e-03
1.242952730435672465e-05
